generation,best_fitness,worst_fitness,mean_fitness,median_fitness,std_fitness,num_modules
41,1.8535317090267922,0.8440013215469874,1.215145900455123,1.1413865927607676,0.2805397372025793,14
42,1.8535317090267922,0.8468480370091693,1.2196800068164684,1.1413865927607676,0.27555963356715296,14
43,1.8535317090267922,0.853948415580636,1.240974472636176,1.1689681176703635,0.27056380086479836,14
44,1.8535317090267922,0.9439130131040631,1.2505248030222766,1.1689681176703635,0.2616435980806952,14
45,1.8535317090267922,0.9439130131040631,1.2505248030222766,1.1689681176703635,0.2616435980806952,14
46,1.8535317090267922,0.9439130131040631,1.2505248030222766,1.1689681176703635,0.2616435980806952,14
47,1.8535317090267922,0.9439130131040631,1.2505248030222766,1.1689681176703635,0.2616435980806952,14
48,1.8535317090267922,0.9439130131040631,1.2505248030222766,1.1689681176703635,0.2616435980806952,14
49,1.8535317090267922,0.9693393286771178,1.2520011419904333,1.1689681176703635,0.2600293334899455,14
50,1.8535317090267922,0.9755074880935458,1.2543475154502244,1.1689681176703635,0.2577759734837351,14
51,1.8535317090267922,0.9803653207709817,1.258166854494218,1.1689681176703635,0.25428770187174216,14
52,1.8535317090267922,0.9803653207709817,1.258166854494218,1.1689681176703635,0.25428770187174216,14
53,1.8535317090267922,0.9882031821487677,1.2782430481025022,1.2235314176580978,0.2402722148090617,14
54,1.8535317090267922,0.9882031821487677,1.2782430481025022,1.2235314176580978,0.2402722148090617,14
55,1.8535317090267922,0.9882031821487677,1.2782430481025022,1.2235314176580978,0.2402722148090617,14
56,1.8535317090267922,0.9921695275668492,1.3061311562963343,1.2257824422684227,0.2531956983541835,14
57,1.8535317090267922,1.0396063190623657,1.3316850702938552,1.245856257300615,0.24556237573302406,14
58,1.8535317090267922,1.0397305324708481,1.349813974185645,1.2491606494583276,0.24339639004932329,14
59,1.8535317090267922,1.0397305324708481,1.349813974185645,1.2491606494583276,0.24339639004932329,14
60,1.8535317090267922,1.0397305324708481,1.349813974185645,1.2491606494583276,0.24339639004932329,14
61,1.8535317090267922,1.0397305324708481,1.349813974185645,1.2491606494583276,0.24339639004932329,14
62,1.8535317090267922,1.0397305324708481,1.349813974185645,1.2491606494583276,0.24339639004932329,14
63,1.8535317090267922,1.0397305324708481,1.349813974185645,1.2491606494583276,0.24339639004932329,14
64,1.8535317090267922,1.055956157882436,1.3673832317837353,1.2677282654487243,0.2393692054633521,14
65,1.8535317090267922,1.055956157882436,1.3673832317837353,1.2677282654487243,0.2393692054633521,14
66,1.8535317090267922,1.055956157882436,1.3673832317837353,1.2677282654487243,0.2393692054633521,14
67,1.8535317090267922,1.055956157882436,1.3673832317837353,1.2677282654487243,0.2393692054633521,14
68,1.8535317090267922,1.055956157882436,1.3673832317837353,1.2677282654487243,0.2393692054633521,14
69,1.8535317090267922,1.0779426442338524,1.3684498017303135,1.2677282654487243,0.23804682014487452,14
70,1.8535317090267922,1.0879532562797714,1.388508185877746,1.2890356033965096,0.23807541813335992,14
71,1.8535317090267922,1.0879532562797714,1.388508185877746,1.2890356033965096,0.23807541813335992,14
72,1.8535317090267922,1.0879532562797714,1.388508185877746,1.2890356033965096,0.23807541813335992,14
73,1.8535317090267922,1.0879532562797714,1.388508185877746,1.2890356033965096,0.23807541813335992,14
74,1.8535317090267922,1.0879532562797714,1.388508185877746,1.2890356033965096,0.23807541813335992,14
75,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
76,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
77,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
78,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
79,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
80,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
81,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
82,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
83,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
84,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
85,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
86,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
87,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
88,1.8535317090267922,1.0924170902722075,1.3887711659742783,1.2890356033965096,0.23774740879340917,14
89,1.8535317090267922,1.0958426591757338,1.3944663014078378,1.2890356033965096,0.23257016071231076,14
90,1.8535317090267922,1.0958426591757338,1.3944663014078378,1.2890356033965096,0.23257016071231076,14
91,1.8535317090267922,1.0958426591757338,1.3944663014078378,1.2890356033965096,0.23257016071231076,14
92,1.8535317090267922,1.0958426591757338,1.3944663014078378,1.2890356033965096,0.23257016071231076,14
93,1.8535317090267922,1.1082694188354745,1.3954006690489278,1.2890356033965096,0.2314220157227715,14
94,1.8535317090267922,1.1082694188354745,1.3954006690489278,1.2890356033965096,0.2314220157227715,14
95,1.8535317090267922,1.1082694188354745,1.3954006690489278,1.2890356033965096,0.2314220157227715,14
96,1.8535317090267922,1.1082694188354745,1.3954006690489278,1.2890356033965096,0.2314220157227715,14
97,1.8535317090267922,1.116853961123749,1.403351113125821,1.3081757845060973,0.22544086749226303,14
98,1.8535317090267922,1.116853961123749,1.403351113125821,1.3081757845060973,0.22544086749226303,14
99,1.8535317090267922,1.1238736884084286,1.412970571933891,1.3467827411422704,0.21907801184984768,14
100,1.8535317090267922,1.1238736884084286,1.412970571933891,1.3467827411422704,0.21907801184984768,14
101,1.8535317090267922,1.1238736884084286,1.412970571933891,1.3467827411422704,0.21907801184984768,14
102,1.8535317090267922,1.1238736884084286,1.412970571933891,1.3467827411422704,0.21907801184984768,14
103,1.8535317090267922,1.1238736884084286,1.412970571933891,1.3467827411422704,0.21907801184984768,14
104,1.8535317090267922,1.1238736884084286,1.412970571933891,1.3467827411422704,0.21907801184984768,14
105,1.8535317090267922,1.140458327163656,1.4239930500660314,1.3716270615067556,0.21247447569921243,14
106,1.8535317090267922,1.140458327163656,1.4239930500660314,1.3716270615067556,0.21247447569921243,14
107,1.8535317090267922,1.140458327163656,1.4239930500660314,1.3716270615067556,0.21247447569921243,14
108,1.8535317090267922,1.140458327163656,1.4239930500660314,1.3716270615067556,0.21247447569921243,14
109,1.8535317090267922,1.140458327163656,1.4239930500660314,1.3716270615067556,0.21247447569921243,14
110,1.8535317090267922,1.140458327163656,1.4239930500660314,1.3716270615067556,0.21247447569921243,14
111,1.8535317090267922,1.1677909060156442,1.4304787332956743,1.3716270615067556,0.20509692569410665,14
112,1.8535317090267922,1.1677909060156442,1.4304787332956743,1.3716270615067556,0.20509692569410665,14
113,1.8535317090267922,1.1677909060156442,1.4304787332956743,1.3716270615067556,0.20509692569410665,14
114,1.8535317090267922,1.1689681176703635,1.4469769617936228,1.405437725365862,0.20320072858266952,14
115,1.8535317090267922,1.1689681176703635,1.4469769617936228,1.405437725365862,0.20320072858266952,14
116,1.8535317090267922,1.2128158392839188,1.4495198367614952,1.405437725365862,0.20016036774385693,14
117,1.8535317090267922,1.2128158392839188,1.4495198367614952,1.405437725365862,0.20016036774385693,14
118,1.8535317090267922,1.2128158392839188,1.4495198367614952,1.405437725365862,0.20016036774385693,14
119,1.8535317090267922,1.2128158392839188,1.4495198367614952,1.405437725365862,0.20016036774385693,14
120,1.8535317090267922,1.2235314176580978,1.4652260529936987,1.4316709604692353,0.19945574973458585,14
121,1.8535317090267922,1.2235314176580978,1.4652260529936987,1.4316709604692353,0.19945574973458585,14
122,1.8535317090267922,1.2235314176580978,1.4652260529936987,1.4316709604692353,0.19945574973458585,14
123,1.8535317090267922,1.2235314176580978,1.4652260529936987,1.4316709604692353,0.19945574973458585,14
124,1.8535317090267922,1.2235314176580978,1.4652260529936987,1.4316709604692353,0.19945574973458585,14
125,1.8535317090267922,1.2235314176580978,1.4652260529936987,1.4316709604692353,0.19945574973458585,14
126,1.8535317090267922,1.2235314176580978,1.4652260529936987,1.4316709604692353,0.19945574973458585,14
127,1.8535317090267922,1.2257824422684227,1.4859041672722348,1.4545480323726467,0.20539465770948953,14
128,1.8535317090267922,1.2323652677634787,1.4895912855172448,1.4545480323726467,0.20165072944786533,14
129,1.8535317090267922,1.244050149050229,1.4970194010377869,1.4552087333797474,0.19606564625843362,14
130,1.8535317090267922,1.244050149050229,1.4970194010377869,1.4552087333797474,0.19606564625843362,14
131,1.8535317090267922,1.244050149050229,1.4970194010377869,1.4552087333797474,0.19606564625843362,14
132,1.8535317090267922,1.244050149050229,1.4970194010377869,1.4552087333797474,0.19606564625843362,14
133,2.0109195551928796,1.2452543667065397,1.5225817145758753,1.4856820116003993,0.2108513772833852,14
134,2.0109195551928796,1.2452543667065397,1.5225817145758753,1.4856820116003993,0.2108513772833852,14
135,2.0109195551928796,1.2452543667065397,1.5225817145758753,1.4856820116003993,0.2108513772833852,14
136,2.0109195551928796,1.2452543667065397,1.5225817145758753,1.4856820116003993,0.2108513772833852,14
137,3.1853366327565342,1.245856257300615,1.5872511234442086,1.5211725900934336,0.3603761269296915,14
138,3.1853366327565342,1.245856257300615,1.5872511234442086,1.5211725900934336,0.3603761269296915,14
139,3.1853366327565342,1.245856257300615,1.5872511234442086,1.5211725900934336,0.3603761269296915,14
140,3.1853366327565342,1.2491606494583276,1.5903390062973708,1.5211725900934336,0.3578255074042809,14
141,3.1853366327565342,1.2491606494583276,1.5903390062973708,1.5211725900934336,0.3578255074042809,14
142,3.1853366327565342,1.2491606494583276,1.5903390062973708,1.5211725900934336,0.3578255074042809,14
143,3.1853366327565342,1.2491606494583276,1.5903390062973708,1.5211725900934336,0.3578255074042809,14
144,3.1853366327565342,1.2491606494583276,1.5903390062973708,1.5211725900934336,0.3578255074042809,14
145,3.1853366327565342,1.2491606494583276,1.5903390062973708,1.5211725900934336,0.3578255074042809,14
